Number of Stars,Number of Planets,Number of Moons,Circumbinary Flag,Discovery Year,Detected by Radial Velocity Variations,Detected by Pulsar Timing Variations,Detected by Pulsation Timing Variations,Detected by Transits,Detected by Astrometric Variations,Detected by Orbital Brightness Modulations,Detected by Microlensing,Detected by Eclipse Timing Variations,Detected by Imaging,Detected by Disk Kinematics,Controversial Flag,Galactic Latitude [deg],Galactic Longitude [deg],Ecliptic Latitude [deg],Ecliptic Longitude [deg],Number of Photometry Time Series,Number of Radial Velocity Time Series,Number of Stellar Spectra Measurements,Number of Emission Spectroscopy Measurements,Number of Transmission Spectroscopy Measurements
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,12.93792,76.62177,65.11347,308.48064,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,13.65968,70.4616,61.1278,298.41231,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,12.07928,72.52602,61.64127,303.64812,0,0,0,0,0
1,2,0,0,2014,0,0,0,1,0,0,0,0,0,0,0,12.6227,83.15616,68.887,321.71441,0,0,0,0,0
1,2,0,0,2014,0,0,0,1,0,0,0,0,0,0,0,12.6227,83.15616,68.887,321.71441,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,9.91962,70.81439,58.9402,304.53079,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,12.10156,72.05562,61.31501,302.96749,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,6.6918,75.10403,59.42127,314.90648,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,14.20995,80.53671,68.62064,313.457,0,0,0,0,0
1,2,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,15.86299,71.62046,63.35018,296.08315,0,0,0,0,0
1,2,0,0,2023,0,0,0,1,0,0,0,0,0,0,0,15.86299,71.62046,63.35018,296.08315,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,7.24545,79.10674,62.20241,320.84259,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,12.50696,83.91538,69.1892,323.63333,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,19.1859,73.87137,66.98543,292.36355,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,16.21383,70.66885,62.8051,294.28938,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,10.86924,80.36156,65.88757,318.45524,0,0,0,0,0
1,2,0,0,2014,0,0,0,1,0,0,0,0,0,0,0,16.48159,81.84308,71.15721,311.82681,0,0,0,0,0
1,2,0,0,2014,0,0,0,1,0,0,0,0,0,0,0,16.48159,81.84308,71.15721,311.82681,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,11.44772,81.68178,67.10681,320.27411,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,13.45418,82.46656,69.18804,318.84705,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,7.7254,75.6941,60.59479,314.53833,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,18.33269,75.16183,67.53952,295.94369,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,8.05416,75.389,60.66005,313.63766,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,11.48845,75.20968,63.11213,308.51543,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,14.0588,81.05265,68.82633,314.78115,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,10.83253,73.42561,61.41806,306.81727,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,9.13768,70.34553,58.06567,305.00137,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,17.50627,82.43381,72.29227,310.92016,0,0,0,0,0
1,2,0,0,2014,0,0,0,1,0,0,0,0,0,0,0,9.28857,72.54342,59.70827,307.7608,0,0,0,0,0
1,2,0,0,2014,0,0,0,1,0,0,0,0,0,0,0,9.28857,72.54342,59.70827,307.7608,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,8.98213,74.61491,60.87101,311.21248,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,12.87817,82.43762,68.70307,319.71572,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,7.3123,78.76895,62.07145,320.16737,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,13.74766,77.23333,66.10828,308.13718,0,0,0,0,0
1,2,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,8.73475,73.37626,59.86894,309.70162,0,0,0,0,0
1,2,0,0,2023,0,0,0,1,0,0,0,0,0,0,0,8.73475,73.37626,59.86894,309.70162,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,20.18801,72.94891,66.74433,289.04422,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,10.81083,73.48908,61.44677,306.94156,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,15.5631,76.70756,66.98929,303.94732,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,6.02307,75.33486,59.03305,316.06136,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,13.71756,82.56605,69.45785,318.62905,0,0,0,0,0
1,3,0,0,2014,0,0,0,1,0,0,0,0,0,0,0,12.04501,75.41102,63.64884,307.96619,0,0,0,0,0
1,3,0,0,2014,0,0,0,1,0,0,0,0,0,0,0,12.04501,75.41102,63.64884,307.96619,0,0,0,0,0
1,3,0,0,2014,0,0,0,1,0,0,0,0,0,0,0,12.04501,75.41102,63.64884,307.96619,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,6.93915,76.30269,60.34394,316.484,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,13.89999,71.81906,62.30749,299.75445,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,15.57169,72.9793,64.22459,298.38645,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,10.62548,74.08635,61.7257,308.09449,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,9.23418,70.99476,58.59248,305.7205,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,9.25314,71.39829,58.88923,306.23378,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,11.23122,77.75575,64.59434,313.11313,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,9.63471,78.11453,63.57444,316.03797,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,8.54786,80.2128,63.8929,321.27713,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,15.80052,71.61723,63.31101,296.19569,0,0,0,0,0
1,2,0,0,2014,0,0,0,1,0,0,0,0,0,0,0,18.69333,73.39808,66.34444,292.81635,0,0,0,0,0
1,2,0,0,2014,0,0,0,1,0,0,0,0,0,0,0,18.69333,73.39808,66.34444,292.81635,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,15.45157,74.42563,65.24245,300.63497,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,17.18501,75.96531,67.47806,299.54642,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,13.53661,71.60197,61.91425,300.07071,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,18.04902,76.44075,68.36146,298.44465,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,13.56848,68.2551,59.36869,295.93271,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,17.21343,71.31799,63.87923,293.21567,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,13.33162,84.22691,70.04915,323.11361,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,7.43714,73.88117,59.22789,312.14058,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,13.36315,78.80207,66.87365,311.58253,0,0,0,0,0
1,2,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,12.36714,79.40642,66.50181,314.34806,0,0,0,0,0
1,2,0,0,2023,0,0,0,1,0,0,0,0,0,0,0,12.36714,79.40642,66.50181,314.34806,0,0,0,0,0
1,5,0,0,2014,0,0,0,1,0,0,0,0,0,0,0,8.17058,78.5199,62.63613,318.67622,0,0,0,0,0
1,5,0,0,2014,0,0,0,1,0,0,0,0,0,0,0,8.17058,78.5199,62.63613,318.67622,0,0,0,0,0
1,5,0,0,2014,0,0,0,1,0,0,0,0,0,0,0,8.17058,78.5199,62.63613,318.67622,0,0,0,0,0
1,5,0,0,2014,0,0,0,1,0,0,0,0,0,0,0,8.17058,78.5199,62.63613,318.67622,0,0,0,0,0
1,5,0,0,2014,0,0,0,1,0,0,0,0,0,0,1,8.17058,78.5199,62.63613,318.67622,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,13.6471,82.60779,69.42483,318.8406,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,12.72337,82.91864,68.84198,321.02494,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,11.94451,82.69101,68.07062,321.69803,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,18.62728,72.69782,65.74763,292.08417,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,12.91726,73.29961,62.7636,303.4038,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,10.06365,74.73565,61.75479,309.89018,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,16.45824,75.16036,66.42342,299.79663,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,10.23146,76.76315,63.20117,312.88947,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,11.3814,76.29601,63.76196,310.41697,0,0,0,0,0
1,2,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,11.47224,75.34626,63.19303,308.75037,0,0,0,0,0
1,2,0,0,2023,0,0,0,1,0,0,0,0,0,0,0,11.47224,75.34626,63.19303,308.75037,0,0,0,0,0
1,2,0,0,2014,0,0,0,1,0,0,0,0,0,0,0,7.52969,79.05757,62.41173,320.41572,0,0,0,0,0
1,2,0,0,2014,0,0,0,1,0,0,0,0,0,0,0,7.52969,79.05757,62.41173,320.41572,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,9.60609,73.83352,60.81515,309.17961,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,9.66405,71.38433,59.16779,305.64615,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,19.46959,72.46658,65.99483,290.043,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,11.69033,78.98964,65.71984,314.63088,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,15.99548,74.27465,65.46891,299.39883,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,12.3128,83.42936,68.77218,322.80112,0,0,0,0,0
1,1,0,0,2021,1,0,0,1,0,0,0,0,0,0,0,6.42466,76.26675,59.91047,317.04113,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,11.86335,79.751,66.32054,315.79715,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,6.96348,79.4231,62.13814,321.73593,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,13.11269,73.14367,62.78043,302.86404,0,0,0,0,0
1,2,0,0,2014,0,0,0,1,0,0,0,0,0,0,0,19.64002,73.51949,66.93695,290.93164,0,0,0,0,0
1,2,0,0,2014,0,0,0,1,0,0,0,0,0,0,0,19.64002,73.51949,66.93695,290.93164,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,13.82184,71.86779,62.29481,299.9491,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,11.80554,77.70878,64.99995,312.15216,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,13.0741,75.38908,64.35936,306.26684,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,11.59243,74.41784,62.64355,307.13995,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,8.92496,77.03021,62.35639,315.14341,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,15.92702,78.58747,68.56865,306.47404,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,7.4719,73.63905,59.09795,311.74096,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,14.6904,75.99577,65.89487,304.42209,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,13.19653,73.38556,63.01223,303.06967,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,7.74278,75.59236,60.54532,314.35611,0,0,0,0,0
1,2,0,0,2014,0,0,0,1,0,0,0,0,0,0,0,15.4413,75.20665,65.81556,301.81373,0,0,0,0,0
1,2,0,0,2014,0,0,0,1,0,0,0,0,0,0,0,15.4413,75.20665,65.81556,301.81373,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,10.5562,73.42492,61.22167,307.22233,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,13.84545,76.00835,65.32807,305.94008,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,6.92164,76.99344,60.7384,317.62509,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,8.76729,79.2028,63.5132,319.13444,0,0,0,0,0
1,2,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,12.74966,82.59443,68.6852,320.25937,0,0,0,0,0
1,2,0,0,2023,0,0,0,1,0,0,0,0,0,0,0,12.74966,82.59443,68.6852,320.25937,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,14.65382,80.61011,69.00288,312.80245,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,12.35491,72.05393,61.48229,302.56999,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,8.68012,72.65218,59.34202,308.742,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,13.35942,69.60258,60.28514,297.84245,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,9.7134,70.79118,58.78149,304.78922,0,0,0,0,0
1,3,0,0,2011,1,0,0,1,0,0,0,0,0,0,0,10.79684,70.10235,59.01824,302.35385,0,0,0,0,4
1,3,0,0,2011,1,0,0,0,0,0,0,0,0,0,0,10.79684,70.10235,59.01824,302.35385,0,0,0,0,0
1,3,0,0,2017,1,0,0,0,0,0,0,0,0,0,0,10.79684,70.10235,59.01824,302.35385,0,0,0,0,0
1,2,0,0,2014,0,0,0,1,0,0,0,0,0,0,0,14.94343,75.91261,66.00443,303.82868,0,0,0,0,0
1,2,0,0,2014,0,0,0,1,0,0,0,0,0,0,0,14.94343,75.91261,66.00443,303.82868,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,12.70037,76.68361,64.98442,308.97455,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,13.52226,77.23693,65.94989,308.53201,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,11.05566,74.7042,62.45657,308.38992,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,16.12874,82.75063,71.46603,314.59725,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,17.25604,82.15064,71.92475,310.84159,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,13.0857,78.64292,66.5635,311.75766,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,8.87168,72.23976,59.20004,307.90557,0,0,0,0,0
1,2,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,20.97129,76.43207,69.96652,291.57066,0,0,0,0,0
1,2,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,20.97129,76.43207,69.96652,291.57066,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,12.48017,74.49731,63.32116,305.86575,0,0,0,0,0
1,3,0,0,2014,0,0,0,1,0,0,0,0,0,0,0,13.51221,77.2472,65.94967,308.56677,0,0,0,0,0
1,3,0,0,2014,0,0,0,1,0,0,0,0,0,0,0,13.51221,77.2472,65.94967,308.56677,0,0,0,0,0
1,3,0,0,2016,0,0,0,1,0,0,0,0,0,0,0,13.51221,77.2472,65.94967,308.56677,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,8.15108,75.42404,60.75695,313.56666,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,6.48429,76.57912,60.14251,317.47457,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,19.70716,75.63965,68.67524,293.53894,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,13.90365,76.44426,65.67353,306.546,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,10.44107,71.19215,59.56847,304.28774,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,6.70496,79.75291,62.09547,322.62338,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,13.65905,80.66458,68.27827,314.67965,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,11.52096,77.87755,64.89245,312.88668,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,11.28253,74.8161,62.69607,308.2195,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,18.26755,73.63765,66.30397,294.014,0,0,0,0,0
1,3,0,0,2014,0,0,0,1,0,0,0,0,0,0,0,15.7141,76.53877,66.96722,303.38284,0,0,0,0,0
1,3,0,0,2014,0,0,0,1,0,0,0,0,0,0,0,15.7141,76.53877,66.96722,303.38284,0,0,0,0,0
1,3,0,0,2016,0,0,0,1,0,0,0,0,0,0,0,15.7141,76.53877,66.96722,303.38284,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,10.79194,71.25232,59.85099,303.85888,0,0,0,0,0
1,2,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,7.9355,80.46622,63.5138,322.49758,0,0,0,0,0
1,2,0,0,2023,0,0,0,1,0,0,0,0,0,0,0,7.9355,80.46622,63.5138,322.49758,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,9.51518,70.91951,58.73535,305.23384,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,6.72415,75.15847,59.48014,314.95066,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,10.74701,75.79426,62.96131,310.55601,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,14.2873,76.63047,66.06966,306.17597,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,13.00944,76.17667,64.86026,307.63077,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,8.34989,75.37524,60.87938,313.23048,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,11.07784,70.72418,59.66056,302.74569,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,9.3646,81.90592,65.47907,323.55569,0,0,0,0,0
1,2,0,0,2014,0,0,0,1,0,0,0,0,0,0,0,10.77346,80.09004,65.65321,318.06711,0,0,0,0,0
1,2,0,0,2014,0,0,0,1,0,0,0,0,0,0,0,10.77346,80.09004,65.65321,318.06711,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,6.8997,74.6858,59.32464,314.0148,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,12.86619,75.30043,64.1525,306.47149,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,15.69956,71.44489,63.11747,296.16071,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,16.20448,69.94017,62.22156,293.45252,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,10.19281,69.76532,58.36802,302.79608,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,7.53267,73.97075,59.35822,312.15145,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,13.59658,76.65408,65.60392,307.42342,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,11.90966,72.86986,61.77367,304.39215,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,6.32746,76.38584,59.90248,317.35004,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,15.42338,71.48672,62.98676,296.70488,0,0,0,0,0
1,3,0,0,2014,0,0,0,1,0,0,0,0,0,0,0,14.09794,79.85362,68.10159,312.30049,0,0,0,0,0
1,3,0,0,2014,0,0,0,1,0,0,0,0,0,0,0,14.09794,79.85362,68.10159,312.30049,0,0,0,0,0
1,3,0,0,2014,0,0,0,1,0,0,0,0,0,0,0,14.09794,79.85362,68.10159,312.30049,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,13.46295,77.17468,65.86517,308.52731,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,12.00586,82.62976,68.08876,321.47352,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,10.70294,77.64775,64.12133,313.70942,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,10.26137,74.08992,61.46529,308.62951,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,7.19207,73.52817,58.81408,311.93308,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,18.53275,71.65757,64.85849,291.03911,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,18.42396,72.32859,65.343,292.05278,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,8.99929,76.17636,61.88461,313.6398,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,16.90289,78.49856,69.16479,304.31776,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,10.98346,75.89627,63.20368,310.3686,0,0,0,0,0
1,2,0,0,2014,0,0,0,1,0,0,0,0,0,0,0,16.50144,78.87415,69.16224,305.83325,0,0,0,0,0
1,2,0,0,2014,0,0,0,1,0,0,0,0,0,0,0,16.50144,78.87415,69.16224,305.83325,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,15.1176,73.50551,64.3426,299.93208,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,11.80543,72.36456,61.33984,303.84786,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,14.96701,75.02689,65.37613,302.41617,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,16.02266,77.39378,67.78809,304.19587,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,8.2785,77.75717,62.27996,317.21793,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,5.83975,75.83798,59.18671,317.05537,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,13.40876,82.51464,69.17867,319.0286,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,13.0557,80.39441,67.6445,315.1525,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,13.355,73.2066,62.98661,302.55409,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,10.19197,78.2779,64.113,315.5493,0,0,0,0,0
1,3,0,0,2014,0,0,0,1,0,0,0,0,0,0,0,16.33606,72.31497,64.16811,296.10162,0,0,0,0,0
1,3,0,0,2014,0,0,0,1,0,0,0,0,0,0,0,16.33606,72.31497,64.16811,296.10162,0,0,0,0,0
1,3,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,16.33606,72.31497,64.16811,296.10162,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,11.93494,79.6328,66.30493,315.4608,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,14.45986,70.43639,61.59712,297.05903,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,12.40847,71.93138,61.42798,302.32022,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,11.01842,80.68423,66.19367,318.87403,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,11.81648,82.87706,68.06282,322.29354,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,9.39733,71.00921,58.71673,305.51543,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,10.91713,73.95914,61.84722,307.4745,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,7.63779,78.30027,62.07547,318.95597,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,13.32569,77.39076,65.91259,309.1308,0,0,0,0,0
1,1,0,0,2021,0,0,0,1,0,0,0,0,0,0,0,13.13472,82.19331,68.7733,318.77026,0,0,0,0,0
2,4,0,0,2014,0,0,0,1,0,0,0,0,0,0,0,13.35928,83.30414,69.57907,320.89119,0,0,0,0,0
2,4,0,0,2014,0,0,0,1,0,0,0,0,0,0,0,13.35928,83.30414,69.57907,320.89119,0,0,0,0,0
2,4,0,0,2014,0,0,0,1,0,0,0,0,0,0,0,13.35928,83.30414,69.57907,320.89119,0,0,0,0,0
2,4,0,0,2014,0,0,0,1,0,0,0,0,0,0,0,13.35928,83.30414,69.57907,320.89119,0,0,0,0,0
1,2,0,0,2014,0,0,0,1,0,0,0,0,0,0,0,13.08704,71.27937,61.38581,300.37508,0,0,0,0,0
